material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number,crystal_system
mp-3642,-2.724842914999999,2.3793,ScCuO2,0.0,"['Sc', 'Cu', 'O']","# generated using pymatgen
data_ScCuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.24434149
_cell_length_b   3.24434149
_cell_length_c   11.44939800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScCuO2
_chemical_formula_sum   'Sc2 Cu2 O4'
_cell_volume   104.36777026
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00000000  0.00000000  0.00000000  1.0
  Sc  Sc1  1  0.00000000  0.00000000  0.50000000  1.0
  Cu  Cu2  1  0.66666667  0.33333333  0.75000000  1.0
  Cu  Cu3  1  0.33333333  0.66666667  0.25000000  1.0
  O  O4  1  0.33333333  0.66666667  0.41077400  1.0
  O  O5  1  0.66666667  0.33333333  0.91077400  1.0
  O  O6  1  0.33333333  0.66666667  0.08922600  1.0
  O  O7  1  0.66666667  0.33333333  0.58922600  1.0
",194,hexagonal
mp-1207947,-0.6266901863888888,0.0,TmZnGe,0.0,"['Ge', 'Tm', 'Zn']","# generated using pymatgen
data_TmZnGe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.22930562
_cell_length_b   4.22930562
_cell_length_c   15.26670400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmZnGe
_chemical_formula_sum   'Tm4 Zn4 Ge4'
_cell_volume   236.49069410
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.00000000  0.00000000  0.25000000  1.0
  Tm  Tm1  1  0.00000000  0.00000000  0.75000000  1.0
  Tm  Tm2  1  0.00000000  0.00000000  0.00000000  1.0
  Tm  Tm3  1  0.00000000  0.00000000  0.50000000  1.0
  Zn  Zn4  1  0.33333333  0.66666667  0.15004600  1.0
  Zn  Zn5  1  0.66666667  0.33333333  0.84995400  1.0
  Zn  Zn6  1  0.66666667  0.33333333  0.65004600  1.0
  Zn  Zn7  1  0.33333333  0.66666667  0.34995400  1.0
  Ge  Ge8  1  0.33333333  0.66666667  0.61109000  1.0
  Ge  Ge9  1  0.66666667  0.33333333  0.38891000  1.0
  Ge  Ge10  1  0.66666667  0.33333333  0.11109000  1.0
  Ge  Ge11  1  0.33333333  0.66666667  0.88891000  1.0
",194,hexagonal
mp-1078726,-2.0693131460452587,2.2786,CsHoS2,0.0,"['Cs', 'Ho', 'S']","# generated using pymatgen
data_CsHoS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09047589
_cell_length_b   4.09047589
_cell_length_c   16.07669300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsHoS2
_chemical_formula_sum   'Cs2 Ho2 S4'
_cell_volume   232.95660295
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.33333333  0.66666667  0.25000000  1.0
  Cs  Cs1  1  0.66666667  0.33333333  0.75000000  1.0
  Ho  Ho2  1  0.00000000  0.00000000  0.50000000  1.0
  Ho  Ho3  1  0.00000000  0.00000000  0.00000000  1.0
  S  S4  1  0.33333333  0.66666667  0.90967500  1.0
  S  S5  1  0.66666667  0.33333333  0.09032500  1.0
  S  S6  1  0.66666667  0.33333333  0.40967500  1.0
  S  S7  1  0.33333333  0.66666667  0.59032500  1.0
",194,hexagonal
mp-982370,0.0118473959482758,0.0,Na,0.0118473959482758,['Na'],"# generated using pymatgen
data_Na
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.72989267
_cell_length_b   3.72989267
_cell_length_c   11.96477900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na
_chemical_formula_sum   Na4
_cell_volume   144.15442651
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00000000  0.00000000  0.00000000  1.0
  Na  Na1  1  0.33333333  0.66666667  0.25000000  1.0
  Na  Na2  1  0.00000000  0.00000000  0.50000000  1.0
  Na  Na3  1  0.66666667  0.33333333  0.75000000  1.0
",194,hexagonal
mp-1080442,-0.3831912091666665,0.0,UGaPd,0.0585585149999996,"['Ga', 'Pd', 'U']","# generated using pymatgen
data_UGaPd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.94637233
_cell_length_b   6.94637233
_cell_length_c   4.21514100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   UGaPd
_chemical_formula_sum   'U3 Ga3 Pd3'
_cell_volume   176.14034982
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  U  U0  1  0.00000000  0.42696600  0.50000000  1.0
  U  U1  1  0.57303400  0.57303400  0.50000000  1.0
  U  U2  1  0.42696600  0.00000000  0.50000000  1.0
  Ga  Ga3  1  0.00000000  0.76146300  0.00000000  1.0
  Ga  Ga4  1  0.23853700  0.23853700  0.00000000  1.0
  Ga  Ga5  1  0.76146300  0.00000000  0.00000000  1.0
  Pd  Pd6  1  0.33333333  0.66666667  0.00000000  1.0
  Pd  Pd7  1  0.66666667  0.33333333  0.00000000  1.0
  Pd  Pd8  1  0.00000000  0.00000000  0.50000000  1.0
",189,hexagonal
mp-1208344,-0.3470275322222215,0.0,Ta5Al3C,0.0361341548000009,"['Al', 'C', 'Ta']","# generated using pymatgen
data_Ta5Al3C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.79935203
_cell_length_b   7.79935203
_cell_length_c   5.35320900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ta5Al3C
_chemical_formula_sum   'Ta10 Al6 C2'
_cell_volume   282.00829130
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.23165800  0.00000000  0.25000000  1.0
  Ta  Ta1  1  0.76834200  0.00000000  0.75000000  1.0
  Ta  Ta2  1  0.00000000  0.23165800  0.25000000  1.0
  Ta  Ta3  1  0.00000000  0.76834200  0.75000000  1.0
  Ta  Ta4  1  0.76834200  0.76834200  0.25000000  1.0
  Ta  Ta5  1  0.23165800  0.23165800  0.75000000  1.0
  Ta  Ta6  1  0.33333333  0.66666667  0.00000000  1.0
  Ta  Ta7  1  0.66666667  0.33333333  0.00000000  1.0
  Ta  Ta8  1  0.66666667  0.33333333  0.50000000  1.0
  Ta  Ta9  1  0.33333333  0.66666667  0.50000000  1.0
  Al  Al10  1  0.59197700  0.00000000  0.25000000  1.0
  Al  Al11  1  0.40802300  0.00000000  0.75000000  1.0
  Al  Al12  1  0.00000000  0.59197700  0.25000000  1.0
  Al  Al13  1  0.00000000  0.40802300  0.75000000  1.0
  Al  Al14  1  0.40802300  0.40802300  0.25000000  1.0
  Al  Al15  1  0.59197700  0.59197700  0.75000000  1.0
  C  C16  1  0.00000000  0.00000000  0.00000000  1.0
  C  C17  1  0.00000000  0.00000000  0.50000000  1.0
",193,hexagonal
mp-1205658,-0.8775714520000001,0.0,Yb2NiAs2,0.0726791857857138,"['As', 'Ni', 'Yb']","# generated using pymatgen
data_Yb2NiAs2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32867294
_cell_length_b   4.32867294
_cell_length_c   12.98968100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb2NiAs2
_chemical_formula_sum   'Yb4 Ni2 As4'
_cell_volume   210.78449612
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.66666667  0.33333333  0.62101400  1.0
  Yb  Yb1  1  0.33333333  0.66666667  0.12101400  1.0
  Yb  Yb2  1  0.66666667  0.33333333  0.34415400  1.0
  Yb  Yb3  1  0.33333333  0.66666667  0.84415400  1.0
  Ni  Ni4  1  0.00000000  0.00000000  0.00987400  1.0
  Ni  Ni5  1  0.00000000  0.00000000  0.50987400  1.0
  As  As6  1  0.66666667  0.33333333  0.98588900  1.0
  As  As7  1  0.33333333  0.66666667  0.48588900  1.0
  As  As8  1  0.00000000  0.00000000  0.72340000  1.0
  As  As9  1  0.00000000  0.00000000  0.22340000  1.0
",186,hexagonal
mp-997099,-0.5733656887499992,0.0,PdAuO2,0.0123154645833336,"['Au', 'O', 'Pd']","# generated using pymatgen
data_PdAuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.27222031
_cell_length_b   3.27222031
_cell_length_c   12.18840000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PdAuO2
_chemical_formula_sum   'Pd2 Au2 O4'
_cell_volume   113.02184745
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pd  Pd0  1  0.00000000  0.00000000  0.00000000  1.0
  Pd  Pd1  1  0.00000000  0.00000000  0.50000000  1.0
  Au  Au2  1  0.66666667  0.33333333  0.75000000  1.0
  Au  Au3  1  0.33333333  0.66666667  0.25000000  1.0
  O  O4  1  0.66666667  0.33333333  0.91888000  1.0
  O  O5  1  0.33333333  0.66666667  0.08112000  1.0
  O  O6  1  0.66666667  0.33333333  0.58112000  1.0
  O  O7  1  0.33333333  0.66666667  0.41888000  1.0
",194,hexagonal
mp-1804,-0.1582294300000004,0.0,Fe3N,0.0,"['Fe', 'N']","# generated using pymatgen
data_Fe3N
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65876985
_cell_length_b   4.65876985
_cell_length_c   4.32222400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe3N
_chemical_formula_sum   'Fe6 N2'
_cell_volume   81.24196415
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.67317900  0.67317900  0.00000000  1.0
  Fe  Fe1  1  0.00000000  0.67317900  0.50000000  1.0
  Fe  Fe2  1  0.67317900  0.00000000  0.50000000  1.0
  Fe  Fe3  1  0.32682100  0.32682100  0.50000000  1.0
  Fe  Fe4  1  0.00000000  0.32682100  0.00000000  1.0
  Fe  Fe5  1  0.32682100  0.00000000  0.00000000  1.0
  N  N6  1  0.66666667  0.33333333  0.25000000  1.0
  N  N7  1  0.33333333  0.66666667  0.75000000  1.0
",182,hexagonal
mp-1185817,-0.0306279316666667,0.0,Mg5In,0.0337785278767126,"['In', 'Mg']","# generated using pymatgen
data_Mg5In
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.53519346
_cell_length_b   5.53519346
_cell_length_c   5.19335400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg5In
_chemical_formula_sum   'Mg5 In1'
_cell_volume   137.79839764
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.66600500  0.00000000  1.0
  Mg  Mg1  1  0.33333333  0.66666667  0.50000000  1.0
  Mg  Mg2  1  0.66600500  0.00000000  0.00000000  1.0
  Mg  Mg3  1  0.66666667  0.33333333  0.50000000  1.0
  Mg  Mg4  1  0.33399500  0.33399500  0.00000000  1.0
  In  In5  1  0.00000000  0.00000000  0.50000000  1.0
",189,hexagonal
mp-1094789,-0.0044939875,0.0,Mg3Zn,0.062847380226179,"['Mg', 'Zn']","# generated using pymatgen
data_Mg3Zn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.15160526
_cell_length_b   3.15160526
_cell_length_c   9.55952700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg3Zn
_chemical_formula_sum   'Mg3 Zn1'
_cell_volume   82.23007174
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1.0
  Mg  Mg1  1  0.66666667  0.33333333  0.73123600  1.0
  Mg  Mg2  1  0.66666667  0.33333333  0.26876400  1.0
  Zn  Zn3  1  0.00000000  0.00000000  0.50000000  1.0
",187,hexagonal
mp-1207181,-1.029974913888888,0.0,TmNiAs,0.0117310483333339,"['As', 'Ni', 'Tm']","# generated using pymatgen
data_TmNiAs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.02960449
_cell_length_b   4.02960449
_cell_length_c   3.81183900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmNiAs
_chemical_formula_sum   'Tm1 Ni1 As1'
_cell_volume   53.60311452
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.33333333  0.66666667  0.50000000  1.0
  Ni  Ni1  1  0.66666667  0.33333333  0.00000000  1.0
  As  As2  1  0.00000000  0.00000000  0.00000000  1.0
",187,hexagonal
mp-1219509,-0.08584454,0.0,ReOs,0.0,"['Os', 'Re']","# generated using pymatgen
data_ReOs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.77826246
_cell_length_b   2.77826246
_cell_length_c   4.39802300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ReOs
_chemical_formula_sum   'Re1 Os1'
_cell_volume   29.39914291
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.66666667  0.33333333  0.00000000  1.0
  Os  Os1  1  0.00000000  0.00000000  0.50000000  1.0
",187,hexagonal
mp-1106281,-0.2551101781250002,0.0,Th5Pb3,0.0451820964062488,"['Pb', 'Th']","# generated using pymatgen
data_Th5Pb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.53679414
_cell_length_b   9.53679414
_cell_length_c   6.57866700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Th5Pb3
_chemical_formula_sum   'Th10 Pb6'
_cell_volume   518.17129633
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Th  Th0  1  0.33333333  0.66666667  0.50000000  1.0
  Th  Th1  1  0.66666667  0.33333333  0.50000000  1.0
  Th  Th2  1  0.66666667  0.33333333  0.00000000  1.0
  Th  Th3  1  0.33333333  0.66666667  0.00000000  1.0
  Th  Th4  1  0.00000000  0.25240950  0.75000000  1.0
  Th  Th5  1  0.25240950  0.00000000  0.75000000  1.0
  Th  Th6  1  0.74759050  0.74759050  0.75000000  1.0
  Th  Th7  1  0.00000000  0.74759050  0.25000000  1.0
  Th  Th8  1  0.74759050  0.00000000  0.25000000  1.0
  Th  Th9  1  0.25240950  0.25240950  0.25000000  1.0
  Pb  Pb10  1  0.00000000  0.61216350  0.75000000  1.0
  Pb  Pb11  1  0.61216350  0.00000000  0.75000000  1.0
  Pb  Pb12  1  0.38783650  0.38783650  0.75000000  1.0
  Pb  Pb13  1  0.00000000  0.38783650  0.25000000  1.0
  Pb  Pb14  1  0.38783650  0.00000000  0.25000000  1.0
  Pb  Pb15  1  0.61216350  0.61216350  0.25000000  1.0
",193,hexagonal
mp-22991,-1.1427976415862076,0.6412000000000004,CsVI3,0.0,"['Cs', 'V', 'I']","# generated using pymatgen
data_CsVI3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.28977634
_cell_length_b   8.28977634
_cell_length_c   6.96396100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsVI3
_chemical_formula_sum   'Cs2 V2 I6'
_cell_volume   414.45042439
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.66666667  0.33333333  0.75000000  1.0
  Cs  Cs1  1  0.33333333  0.66666667  0.25000000  1.0
  V  V2  1  0.00000000  0.00000000  0.50000000  1.0
  V  V3  1  0.00000000  0.00000000  0.00000000  1.0
  I  I4  1  0.68345300  0.84172650  0.75000000  1.0
  I  I5  1  0.84172650  0.15827350  0.25000000  1.0
  I  I6  1  0.15827350  0.84172650  0.75000000  1.0
  I  I7  1  0.31654700  0.15827350  0.25000000  1.0
  I  I8  1  0.84172650  0.68345300  0.25000000  1.0
  I  I9  1  0.15827350  0.31654700  0.75000000  1.0
",194,hexagonal
mp-14208,-0.5893936755555558,0.0,LiYSi,0.0,"['Li', 'Y', 'Si']","# generated using pymatgen
data_LiYSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.01521713
_cell_length_b   7.01521713
_cell_length_c   4.23997000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiYSi
_chemical_formula_sum   'Li3 Y3 Si3'
_cell_volume   180.70728065
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.23266800  0.00000000  0.50000000  1.0
  Li  Li1  1  0.76733200  0.76733200  0.50000000  1.0
  Li  Li2  1  0.00000000  0.23266800  0.50000000  1.0
  Y  Y3  1  0.00000000  0.57565200  0.00000000  1.0
  Y  Y4  1  0.57565200  0.00000000  0.00000000  1.0
  Y  Y5  1  0.42434800  0.42434800  0.00000000  1.0
  Si  Si6  1  0.33333333  0.66666667  0.50000000  1.0
  Si  Si7  1  0.66666667  0.33333333  0.50000000  1.0
  Si  Si8  1  0.00000000  0.00000000  0.00000000  1.0
",189,hexagonal
mp-38,0.0,0.0,Pr,0.0,['Pr'],"# generated using pymatgen
data_Pr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.74298826
_cell_length_b   3.74298826
_cell_length_c   12.02275800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pr
_chemical_formula_sum   Pr4
_cell_volume   145.87190918
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.00000000  0.00000000  0.00000000  1.0
  Pr  Pr1  1  0.00000000  0.00000000  0.50000000  1.0
  Pr  Pr2  1  0.33333333  0.66666667  0.25000000  1.0
  Pr  Pr3  1  0.66666667  0.33333333  0.75000000  1.0
",194,hexagonal
mp-867288,-0.359404485,0.0,TbHg3,0.0,"['Tb', 'Hg']","# generated using pymatgen
data_TbHg3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.66539664
_cell_length_b   6.66539664
_cell_length_c   5.03866300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbHg3
_chemical_formula_sum   'Tb2 Hg6'
_cell_volume   193.86434432
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.33333333  0.66666667  0.25000000  1.0
  Tb  Tb1  1  0.66666667  0.33333333  0.75000000  1.0
  Hg  Hg2  1  0.83381700  0.16618300  0.25000000  1.0
  Hg  Hg3  1  0.83381700  0.66763400  0.25000000  1.0
  Hg  Hg4  1  0.33236600  0.16618300  0.25000000  1.0
  Hg  Hg5  1  0.16618300  0.83381700  0.75000000  1.0
  Hg  Hg6  1  0.16618300  0.33236600  0.75000000  1.0
  Hg  Hg7  1  0.66763400  0.83381700  0.75000000  1.0
",194,hexagonal
mp-1208279,-0.2964260237037039,0.0,Ti5AgSn3,0.0129919859259288,"['Ag', 'Sn', 'Ti']","# generated using pymatgen
data_Ti5AgSn3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.30486469
_cell_length_b   8.30486469
_cell_length_c   5.63828000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti5AgSn3
_chemical_formula_sum   'Ti10 Ag2 Sn6'
_cell_volume   336.77697597
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.29059200  0.00000000  0.25000000  1.0
  Ti  Ti1  1  0.70940800  0.00000000  0.75000000  1.0
  Ti  Ti2  1  0.00000000  0.29059200  0.25000000  1.0
  Ti  Ti3  1  0.00000000  0.70940800  0.75000000  1.0
  Ti  Ti4  1  0.70940800  0.70940800  0.25000000  1.0
  Ti  Ti5  1  0.29059200  0.29059200  0.75000000  1.0
  Ti  Ti6  1  0.33333333  0.66666667  0.00000000  1.0
  Ti  Ti7  1  0.66666667  0.33333333  0.00000000  1.0
  Ti  Ti8  1  0.66666667  0.33333333  0.50000000  1.0
  Ti  Ti9  1  0.33333333  0.66666667  0.50000000  1.0
  Ag  Ag10  1  0.00000000  0.00000000  0.00000000  1.0
  Ag  Ag11  1  0.00000000  0.00000000  0.50000000  1.0
  Sn  Sn12  1  0.62583000  0.00000000  0.25000000  1.0
  Sn  Sn13  1  0.37417000  0.00000000  0.75000000  1.0
  Sn  Sn14  1  0.00000000  0.62583000  0.25000000  1.0
  Sn  Sn15  1  0.00000000  0.37417000  0.75000000  1.0
  Sn  Sn16  1  0.37417000  0.37417000  0.25000000  1.0
  Sn  Sn17  1  0.62583000  0.62583000  0.75000000  1.0
",193,hexagonal
