material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number,crystal_system
mp-1519531,-3.0235087715000004,0.2355999999999998,BaPrEuWO6,0.0478490390833297,"['Ba', 'Eu', 'O', 'Pr', 'W']","# generated using pymatgen
data_BaPrEuWO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.02871834
_cell_length_b   6.08637675
_cell_length_c   8.59586678
_cell_angle_alpha   89.85247404
_cell_angle_beta   89.53879214
_cell_angle_gamma   89.90257089
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaPrEuWO6
_chemical_formula_sum   'Ba2 Pr2 Eu2 W2 O12'
_cell_volume   315.39687030
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.49208883  0.46814364  0.25035791  1.0
  Ba  Ba1  1  0.50791117  0.53185636  0.74964209  1.0
  Pr  Pr2  1  0.00000000  0.50000000  0.00000000  1.0
  Pr  Pr3  1  0.50000000  0.00000000  0.50000000  1.0
  Eu  Eu4  1  0.00881915  0.95552897  0.25210125  1.0
  Eu  Eu5  1  0.99118085  0.04447103  0.74789875  1.0
  W  W6  1  0.50000000  0.00000000  0.00000000  1.0
  W  W7  1  0.00000000  0.50000000  0.50000000  1.0
  O  O8  1  0.77307754  0.81197025  0.95041339  1.0
  O  O9  1  0.73465508  0.30060396  0.53554436  1.0
  O  O10  1  0.22692246  0.18802975  0.04958661  1.0
  O  O11  1  0.26534492  0.69939604  0.46445564  1.0
  O  O12  1  0.69302202  0.26099273  0.95456816  1.0
  O  O13  1  0.82065876  0.77314339  0.54502391  1.0
  O  O14  1  0.30697798  0.73900727  0.04543184  1.0
  O  O15  1  0.17934124  0.22685661  0.45497609  1.0
  O  O16  1  0.59546333  0.00383154  0.22890567  1.0
  O  O17  1  0.92892123  0.53978561  0.26858127  1.0
  O  O18  1  0.40453667  0.99616846  0.77109433  1.0
  O  O19  1  0.07107877  0.46021439  0.73141873  1.0
",2,triclinic
mp-770532,-2.374710306774425,0.7422,Mn2PO5,0.039112517187501,"['Mn', 'O', 'P']","# generated using pymatgen
data_Mn2PO5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.10144300
_cell_length_b   6.50027125
_cell_length_c   6.94198815
_cell_angle_alpha   110.07009454
_cell_angle_beta   101.50528239
_cell_angle_gamma   104.82459209
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn2PO5
_chemical_formula_sum   'Mn4 P2 O10'
_cell_volume   198.28901666
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.83379600  0.73629300  0.37652900  1.0
  Mn  Mn1  1  0.63320100  0.04477200  0.74224200  1.0
  Mn  Mn2  1  0.36679900  0.95522800  0.25775800  1.0
  Mn  Mn3  1  0.16620400  0.26370700  0.62347100  1.0
  P  P4  1  0.83436800  0.61370800  0.81479600  1.0
  P  P5  1  0.16563200  0.38629200  0.18520400  1.0
  O  O6  1  0.91753600  0.44728000  0.25858600  1.0
  O  O7  1  0.77262800  0.04234300  0.46273200  1.0
  O  O8  1  0.94489700  0.77998100  0.05778600  1.0
  O  O9  1  0.59053300  0.38659600  0.78098100  1.0
  O  O10  1  0.70758900  0.72886000  0.67608800  1.0
  O  O11  1  0.29241100  0.27114000  0.32391200  1.0
  O  O12  1  0.40946700  0.61340400  0.21901900  1.0
  O  O13  1  0.05510300  0.22001900  0.94221400  1.0
  O  O14  1  0.22737200  0.95765700  0.53726800  1.0
  O  O15  1  0.08246400  0.55272000  0.74141400  1.0
",2,triclinic
mp-1173956,-1.9736954650718392,0.9596999999999998,Li3Mn2CoO6,0.050380989375002,"['Co', 'Li', 'Mn', 'O']","# generated using pymatgen
data_Li3Mn2CoO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.08241500
_cell_length_b   6.11145399
_cell_length_c   6.47553175
_cell_angle_alpha   102.92233978
_cell_angle_beta   103.31569878
_cell_angle_gamma   94.88432770
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Mn2CoO6
_chemical_formula_sum   'Li3 Mn2 Co1 O6'
_cell_volume   114.49333180
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.50000000  0.00000000  1.0
  Li  Li1  1  0.66043900  0.83437600  0.32857400  1.0
  Li  Li2  1  0.33956100  0.16562400  0.67142600  1.0
  Mn  Mn3  1  0.67770800  0.32936600  0.33318300  1.0
  Mn  Mn4  1  0.32229200  0.67063400  0.66681700  1.0
  Co  Co5  1  0.00000000  0.00000000  0.00000000  1.0
  O  O6  1  0.46660700  0.76176100  0.98512500  1.0
  O  O7  1  0.19991100  0.08437700  0.31771500  1.0
  O  O8  1  0.85765700  0.42244000  0.65317300  1.0
  O  O9  1  0.53339300  0.23823900  0.01487500  1.0
  O  O10  1  0.14234300  0.57756000  0.34682700  1.0
  O  O11  1  0.80008900  0.91562300  0.68228500  1.0
",2,triclinic
mp-33444,-2.382237822666667,0.0,Sr5(BiO4)3,0.0,"['Bi', 'O', 'Sr']","# generated using pymatgen
data_Sr5(BiO4)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.02723700
_cell_length_b   6.20551051
_cell_length_c   8.57717302
_cell_angle_alpha   89.46776225
_cell_angle_beta   89.85294564
_cell_angle_gamma   89.91702256
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr5(BiO4)3
_chemical_formula_sum   'Sr5 Bi3 O12'
_cell_volume   320.78891013
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00000000  0.00000000  0.00000000  1.0
  Sr  Sr1  1  0.98127500  0.44852700  0.24221100  1.0
  Sr  Sr2  1  0.51215800  0.95227000  0.24576300  1.0
  Sr  Sr3  1  0.48784200  0.04773000  0.75423700  1.0
  Sr  Sr4  1  0.01872500  0.55147300  0.75778900  1.0
  Bi  Bi5  1  0.50000000  0.50000000  0.50000000  1.0
  Bi  Bi6  1  0.50000000  0.50000000  0.00000000  1.0
  Bi  Bi7  1  0.00000000  0.00000000  0.50000000  1.0
  O  O8  1  0.88984500  0.95136600  0.72849100  1.0
  O  O9  1  0.79042400  0.71879200  0.43194000  1.0
  O  O10  1  0.78454300  0.68112500  0.04832900  1.0
  O  O11  1  0.71295100  0.21069000  0.44076000  1.0
  O  O12  1  0.67703900  0.21751800  0.05748900  1.0
  O  O13  1  0.61106400  0.45259800  0.74949200  1.0
  O  O14  1  0.38893600  0.54740200  0.25050800  1.0
  O  O15  1  0.32296100  0.78248200  0.94251100  1.0
  O  O16  1  0.28704900  0.78931000  0.55924000  1.0
  O  O17  1  0.21545700  0.31887500  0.95167100  1.0
  O  O18  1  0.20957600  0.28120800  0.56806000  1.0
  O  O19  1  0.11015500  0.04863400  0.27150900  1.0
",2,triclinic
mp-776091,-3.0323138603333333,3.908300000000001,LiLaNdSbO6,0.0059362145000045,"['La', 'Li', 'Nd', 'O', 'Sb']","# generated using pymatgen
data_LiLaNdSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.61503900
_cell_length_b   5.79327967
_cell_length_c   8.04449925
_cell_angle_alpha   89.97871403
_cell_angle_beta   89.65384432
_cell_angle_gamma   89.61370192
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiLaNdSbO6
_chemical_formula_sum   'Li2 La2 Nd2 Sb2 O12'
_cell_volume   261.67273064
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.50000000  0.00000000  1.0
  Li  Li1  1  0.50000000  0.00000000  0.50000000  1.0
  La  La2  1  0.98546800  0.05124900  0.24870000  1.0
  La  La3  1  0.01453200  0.94875100  0.75130000  1.0
  Nd  Nd4  1  0.51541900  0.55470800  0.25099600  1.0
  Nd  Nd5  1  0.48458100  0.44529200  0.74900400  1.0
  Sb  Sb6  1  0.00000000  0.50000000  0.50000000  1.0
  Sb  Sb7  1  0.50000000  0.00000000  0.00000000  1.0
  O  O8  1  0.10605600  0.46964900  0.26183400  1.0
  O  O9  1  0.21257800  0.19540900  0.95145400  1.0
  O  O10  1  0.19269100  0.21584400  0.55635900  1.0
  O  O11  1  0.31378800  0.71428900  0.94265600  1.0
  O  O12  1  0.28596000  0.69132100  0.55317900  1.0
  O  O13  1  0.40307400  0.96059900  0.23895900  1.0
  O  O14  1  0.59692600  0.03940100  0.76104100  1.0
  O  O15  1  0.71404000  0.30867900  0.44682100  1.0
  O  O16  1  0.68621200  0.28571100  0.05734400  1.0
  O  O17  1  0.80730900  0.78415600  0.44364100  1.0
  O  O18  1  0.78742200  0.80459100  0.04854600  1.0
  O  O19  1  0.89394400  0.53035100  0.73816600  1.0
",2,triclinic
mp-1180208,-0.3344881333333329,1.8965,NF2,0.0,"['F', 'N']","# generated using pymatgen
data_NF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.37951100
_cell_length_b   8.01923842
_cell_length_c   8.44176884
_cell_angle_alpha   81.49183294
_cell_angle_beta   78.54604881
_cell_angle_gamma   77.96322285
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NF2
_chemical_formula_sum   'N4 F8'
_cell_volume   217.93640986
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  N  N0  1  0.59635900  0.28598900  0.80156300  1.0
  N  N1  1  0.67622200  0.80583900  0.73119700  1.0
  N  N2  1  0.40572600  0.71627200  0.19415700  1.0
  N  N3  1  0.31333600  0.19462000  0.26902700  1.0
  F  F4  1  0.45112800  0.44544900  0.72430600  1.0
  F  F5  1  0.40430900  0.96082000  0.73772100  1.0
  F  F6  1  0.56388900  0.56381200  0.27963500  1.0
  F  F7  1  0.59193500  0.04153300  0.25944400  1.0
  F  F8  1  0.67569200  0.32434600  0.94547900  1.0
  F  F9  1  0.32573300  0.66382600  0.05646800  1.0
  F  F10  1  0.16699600  0.19560100  0.43422700  1.0
  F  F11  1  0.82867300  0.80189400  0.56677700  1.0
",1,triclinic
mp-546953,-1.554511028636363,1.5274,Co2As2O7,0.032196781136367,"['As', 'Co', 'O']","# generated using pymatgen
data_Co2As2O7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.90623146
_cell_length_b   5.34830392
_cell_length_c   5.46262714
_cell_angle_alpha   107.04163967
_cell_angle_beta   95.91419517
_cell_angle_gamma   97.26359609
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Co2As2O7
_chemical_formula_sum   'Co2 As2 O7'
_cell_volume   134.45462500
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.50563800  0.68735200  0.30845500  1.0
  Co  Co1  1  0.49453600  0.31487400  0.69496100  1.0
  As  As2  1  0.10446800  0.75333300  0.75445600  1.0
  As  As3  1  0.89538900  0.24312600  0.24154400  1.0
  O  O4  1  0.29496200  0.93734400  0.59830300  1.0
  O  O5  1  0.77413900  0.58546900  0.59415300  1.0
  O  O6  1  0.22185600  0.41643800  0.40792200  1.0
  O  O7  1  0.00228900  0.00071000  0.99849100  1.0
  O  O8  1  0.29504000  0.59187800  0.92687600  1.0
  O  O9  1  0.70432300  0.40753600  0.07367600  1.0
  O  O10  1  0.70735900  0.06193900  0.40116200  1.0
",1,triclinic
mp-1105710,-2.105064696377873,3.9901,CsPSO2,0.0145512708333352,"['Cs', 'O', 'P', 'S']","# generated using pymatgen
data_CsPSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.01388422
_cell_length_b   8.18938798
_cell_length_c   8.84241176
_cell_angle_alpha   83.41541817
_cell_angle_beta   65.41646863
_cell_angle_gamma   74.47128871
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsPSO2
_chemical_formula_sum   'Cs4 P4 S4 O8'
_cell_volume   508.44746598
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.33844800  0.64629700  0.83988400  1.0
  Cs  Cs1  1  0.66155200  0.35370300  0.16011600  1.0
  Cs  Cs2  1  0.85906400  0.83462300  0.36229600  1.0
  Cs  Cs3  1  0.14093600  0.16537700  0.63770400  1.0
  P  P4  1  0.78046600  0.80415900  0.91771500  1.0
  P  P5  1  0.21953400  0.19584100  0.08228500  1.0
  P  P6  1  0.57277300  0.09141300  0.76865100  1.0
  P  P7  1  0.42722700  0.90858700  0.23134900  1.0
  S  S8  1  0.84830300  0.61625300  0.76563600  1.0
  S  S9  1  0.15169700  0.38374700  0.23436400  1.0
  S  S10  1  0.67708900  0.25602800  0.59759800  1.0
  S  S11  1  0.32291100  0.74397200  0.40240200  1.0
  O  O12  1  0.91125800  0.81350000  0.99600800  1.0
  O  O13  1  0.08874200  0.18650000  0.00399200  1.0
  O  O14  1  0.51754500  0.02918200  0.26729200  1.0
  O  O15  1  0.48245500  0.97081800  0.73270800  1.0
  O  O16  1  0.25695800  0.01057000  0.17342200  1.0
  O  O17  1  0.74304200  0.98943000  0.82657800  1.0
  O  O18  1  0.43127200  0.19929400  0.94044100  1.0
  O  O19  1  0.56872800  0.80070600  0.05955900  1.0
",2,triclinic
mp-1223109,-2.652019332249999,0.0375999999999994,La4Fe(CoO4)3,0.0149219259999995,"['Co', 'Fe', 'La', 'O']","# generated using pymatgen
data_La4Fe(CoO4)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.46941700
_cell_length_b   5.54494140
_cell_length_c   7.88373830
_cell_angle_alpha   90.44726059
_cell_angle_beta   91.43887247
_cell_angle_gamma   90.18971390
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La4Fe(CoO4)3
_chemical_formula_sum   'La4 Fe1 Co3 O12'
_cell_volume   239.01069219
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.49511000  0.00086700  0.24575500  1.0
  La  La1  1  0.00389700  0.49765800  0.75587800  1.0
  La  La2  1  0.50489000  0.99913300  0.75424500  1.0
  La  La3  1  0.99610300  0.50234200  0.24412200  1.0
  Fe  Fe4  1  0.50000000  0.50000000  0.50000000  1.0
  Co  Co5  1  0.00000000  0.00000000  0.50000000  1.0
  Co  Co6  1  0.50000000  0.50000000  0.00000000  1.0
  Co  Co7  1  0.00000000  0.00000000  0.00000000  1.0
  O  O8  1  0.21319200  0.27488000  0.53273900  1.0
  O  O9  1  0.72367300  0.78924000  0.03141900  1.0
  O  O10  1  0.27653500  0.78895400  0.46871300  1.0
  O  O11  1  0.78904900  0.27241700  0.96625100  1.0
  O  O12  1  0.99786900  0.93223100  0.75707200  1.0
  O  O13  1  0.50021000  0.43854400  0.25251100  1.0
  O  O14  1  0.72346500  0.21104600  0.53128700  1.0
  O  O15  1  0.21095100  0.72758300  0.03374900  1.0
  O  O16  1  0.00213100  0.06776900  0.24292800  1.0
  O  O17  1  0.49979000  0.56145600  0.74748900  1.0
  O  O18  1  0.78680800  0.72512000  0.46726100  1.0
  O  O19  1  0.27632700  0.21076000  0.96858100  1.0
",2,triclinic
mp-25432,-2.544541800833333,3.0024,PWO4F,0.0,"['F', 'O', 'P', 'W']","# generated using pymatgen
data_PWO4F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.38158700
_cell_length_b   5.38506768
_cell_length_c   7.72598680
_cell_angle_alpha   106.32328365
_cell_angle_beta   109.04388697
_cell_angle_gamma   94.97538671
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PWO4F
_chemical_formula_sum   'P2 W2 O8 F2'
_cell_volume   199.14728987
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  P  P0  1  0.88504000  0.57486300  0.23803500  1.0
  P  P1  1  0.11496000  0.42513700  0.76196500  1.0
  W  W2  1  0.00000000  0.00000000  0.00000000  1.0
  W  W3  1  0.50000000  0.50000000  0.50000000  1.0
  O  O4  1  0.18642000  0.72167600  0.88433000  1.0
  O  O5  1  0.15569600  0.26039800  0.89916800  1.0
  O  O6  1  0.82121200  0.34644500  0.61550700  1.0
  O  O7  1  0.30418000  0.36436300  0.65023400  1.0
  O  O8  1  0.84430400  0.73960200  0.10083200  1.0
  O  O9  1  0.17878800  0.65355500  0.38449300  1.0
  O  O10  1  0.69582000  0.63563700  0.34976600  1.0
  O  O11  1  0.81358000  0.27832400  0.11567000  1.0
  F  F12  1  0.67109900  0.85330900  0.73520100  1.0
  F  F13  1  0.32890100  0.14669100  0.26479900  1.0
",2,triclinic
mp-1189284,-2.205270943250001,0.0,CaV4(CoO4)3,0.0516625965624921,"['Ca', 'Co', 'O', 'V']","# generated using pymatgen
data_CaV4(CoO4)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.43308303
_cell_length_b   6.45709080
_cell_length_c   6.45737526
_cell_angle_alpha   109.53731192
_cell_angle_beta   109.49982116
_cell_angle_gamma   109.14413074
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaV4(CoO4)3
_chemical_formula_sum   'Ca1 V4 Co3 O12'
_cell_volume   207.07367521
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1.0
  V  V1  1  0.50000000  0.00000000  0.00000000  1.0
  V  V2  1  0.00000000  0.00000000  0.50000000  1.0
  V  V3  1  0.00000000  0.50000000  0.00000000  1.0
  V  V4  1  0.50000000  0.50000000  0.50000000  1.0
  Co  Co5  1  0.50000000  0.00000000  0.50000000  1.0
  Co  Co6  1  0.50000000  0.50000000  0.00000000  1.0
  Co  Co7  1  0.00000000  0.50000000  0.50000000  1.0
  O  O8  1  0.70718100  0.51689000  0.82032900  1.0
  O  O9  1  0.29281900  0.48311000  0.17967100  1.0
  O  O10  1  0.69633800  0.88488300  0.18093300  1.0
  O  O11  1  0.30366200  0.11511700  0.81906700  1.0
  O  O12  1  0.81077600  0.70083100  0.51685100  1.0
  O  O13  1  0.18922400  0.29916900  0.48314900  1.0
  O  O14  1  0.18228200  0.69705600  0.88046800  1.0
  O  O15  1  0.81771800  0.30294400  0.11953200  1.0
  O  O16  1  0.51820100  0.81492900  0.69950300  1.0
  O  O17  1  0.48179900  0.18507100  0.30049700  1.0
  O  O18  1  0.88591900  0.17984100  0.69515000  1.0
  O  O19  1  0.11408100  0.82015900  0.30485000  1.0
",2,triclinic
mp-1523003,-2.7273957225000003,1.6029,BaCaPrBiO6,0.0293035237500021,"['Ba', 'Bi', 'Ca', 'O', 'Pr']","# generated using pymatgen
data_BaCaPrBiO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.08101206
_cell_length_b   6.19295625
_cell_length_c   8.72082642
_cell_angle_alpha   89.84534124
_cell_angle_beta   89.53378232
_cell_angle_gamma   89.89200682
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaCaPrBiO6
_chemical_formula_sum   'Ba2 Ca2 Pr2 Bi2 O12'
_cell_volume   328.40881478
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00661855  0.04032073  0.74933188  1.0
  Ba  Ba1  1  0.99338145  0.95967927  0.25066812  1.0
  Ca  Ca2  1  0.48896973  0.54043433  0.74624521  1.0
  Ca  Ca3  1  0.51103027  0.45956567  0.25375479  1.0
  Pr  Pr4  1  0.50000000  0.00000000  0.00000000  1.0
  Pr  Pr5  1  0.00000000  0.50000000  0.50000000  1.0
  Bi  Bi6  1  0.00000000  0.50000000  0.00000000  1.0
  Bi  Bi7  1  0.50000000  0.00000000  0.50000000  1.0
  O  O8  1  0.80864597  0.21836854  0.04509184  1.0
  O  O9  1  0.67916474  0.70780517  0.43595570  1.0
  O  O10  1  0.19135403  0.78163146  0.95490816  1.0
  O  O11  1  0.32083526  0.29219483  0.56404430  1.0
  O  O12  1  0.71421605  0.68680590  0.06947624  1.0
  O  O13  1  0.78476115  0.19417041  0.46496666  1.0
  O  O14  1  0.28578395  0.31319410  0.93052376  1.0
  O  O15  1  0.21523885  0.80582959  0.53503334  1.0
  O  O16  1  0.57540635  0.92851360  0.73625935  1.0
  O  O17  1  0.87642865  0.48720863  0.76484807  1.0
  O  O18  1  0.42459365  0.07148640  0.26374065  1.0
  O  O19  1  0.12357135  0.51279137  0.23515193  1.0
",2,triclinic
mp-753980,-2.001305397459771,1.1155,Li4Mn2TeWO12,0.0580374112750003,"['Li', 'Mn', 'O', 'Te', 'W']","# generated using pymatgen
data_Li4Mn2TeWO12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.08222294
_cell_length_b   5.32417188
_cell_length_c   7.36001118
_cell_angle_alpha   86.33039141
_cell_angle_beta   89.96758853
_cell_angle_gamma   89.99232715
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4Mn2TeWO12
_chemical_formula_sum   'Li4 Mn2 Te1 W1 O12'
_cell_volume   198.74345564
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.99409900  0.42465500  0.71524800  1.0
  Li  Li1  1  0.50559700  0.93165600  0.21272300  1.0
  Li  Li2  1  0.00173800  0.43016500  0.21264800  1.0
  Li  Li3  1  0.49875100  0.92759400  0.71595200  1.0
  Mn  Mn4  1  0.99931400  0.99782400  0.49831500  1.0
  Mn  Mn5  1  0.50087100  0.49654500  0.99939500  1.0
  Te  Te6  1  0.49864300  0.49884700  0.49931500  1.0
  W  W7  1  0.00106400  0.99696200  0.99884900  1.0
  O  O8  1  0.69698000  0.19999900  0.57712400  1.0
  O  O9  1  0.88506500  0.01345100  0.25433100  1.0
  O  O10  1  0.68448900  0.81786000  0.95044900  1.0
  O  O11  1  0.80129700  0.70191100  0.57469500  1.0
  O  O12  1  0.19722600  0.69731600  0.06434800  1.0
  O  O13  1  0.62923800  0.52144000  0.25091300  1.0
  O  O14  1  0.37199900  0.51992000  0.75139800  1.0
  O  O15  1  0.81293500  0.31953100  0.95082400  1.0
  O  O16  1  0.17688300  0.32396500  0.44408400  1.0
  O  O17  1  0.30805700  0.19982500  0.06349400  1.0
  O  O18  1  0.11638300  0.01462700  0.75045600  1.0
  O  O19  1  0.31937200  0.82350400  0.44423700  1.0
",1,triclinic
mp-1177859,-2.4290009633333334,3.5592,Li2SiNiO4,0.0376920525000059,"['Li', 'Ni', 'O', 'Si']","# generated using pymatgen
data_Li2SiNiO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.21502624
_cell_length_b   5.21868350
_cell_length_c   6.44368751
_cell_angle_alpha   90.23342965
_cell_angle_beta   90.12275466
_cell_angle_gamma   91.80114801
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2SiNiO4
_chemical_formula_sum   'Li4 Si2 Ni2 O8'
_cell_volume   175.28008624
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.81328200  0.81212300  0.24795500  1.0
  Li  Li1  1  0.31335900  0.68657000  0.49966600  1.0
  Li  Li2  1  0.68607800  0.31429600  0.00036400  1.0
  Li  Li3  1  0.18826500  0.18609900  0.75212800  1.0
  Si  Si4  1  0.82258200  0.82399200  0.74855900  1.0
  Si  Si5  1  0.17667800  0.17676800  0.25153900  1.0
  Ni  Ni6  1  0.31586200  0.68322200  0.99933000  1.0
  Ni  Ni7  1  0.68323400  0.31688300  0.50012600  1.0
  O  O8  1  0.21075700  0.86203000  0.25238200  1.0
  O  O9  1  0.13763400  0.79091600  0.74708000  1.0
  O  O10  1  0.69639700  0.69549000  0.96034100  1.0
  O  O11  1  0.69651600  0.69788600  0.53470500  1.0
  O  O12  1  0.30502800  0.30359500  0.04001400  1.0
  O  O13  1  0.30195300  0.30325600  0.46559600  1.0
  O  O14  1  0.86211500  0.21145400  0.24736000  1.0
  O  O15  1  0.78746200  0.13822000  0.75285100  1.0
",1,triclinic
